                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                 1.1395,                  2.216,                 1.5412,                0.48181,                0.57009,                0.56212,                0.37376,                 1.3184,                 1.9081,                 1.7096,               0.008812,               0.008812,               0.008812
                    123,                 1.1364,                 2.1951,                 1.5413,                0.49668,                0.57017,                0.56189,                0.37272,                 1.3193,                  1.905,                 1.7092,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.1364,                 2.1985,                 1.5355,                0.49737,                0.56283,                0.56187,                0.37338,                 1.3168,                 1.9016,                 1.7073,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.1338,                 2.1941,                  1.536,                0.49867,                0.56198,                0.56153,                0.37458,                 1.3158,                 1.8986,                 1.7058,              0.0087823,              0.0087823,              0.0087823
                    126,                 1.1328,                 2.1785,                 1.5335,                0.49762,                0.56087,                0.56502,                0.37674,                 1.3159,                 1.8966,                 1.7043,              0.0087724,              0.0087724,              0.0087724
                    127,                 1.1298,                 2.1912,                 1.5303,                0.51508,                0.55794,                0.56495,                0.37942,                 1.3167,                 1.8969,                 1.7049,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.1289,                 2.1793,                 1.5331,                0.51469,                0.55819,                0.56596,                0.37705,                 1.3166,                 1.8927,                 1.7053,              0.0087526,              0.0087526,              0.0087526
                    129,                 1.1336,                 2.1678,                 1.5304,                0.51476,                0.55822,                0.56244,                0.37321,                 1.3181,                  1.892,                 1.7052,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.1258,                 2.1686,                 1.5306,                0.51488,                0.55852,                0.56026,                0.37235,                 1.3167,                 1.8889,                 1.7035,              0.0087328,              0.0087328,              0.0087328
                    131,                 1.1276,                 2.1643,                 1.5293,                0.51353,                0.56005,                0.56022,                0.37339,                 1.3164,                  1.887,                 1.7032,              0.0087229,              0.0087229,              0.0087229
