                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    455,                0.93546,                 1.6525,                 1.4152,                0.61743,                0.58212,                0.62113,                0.44412,                 1.2272,                 1.7491,                   1.74,              0.0055153,              0.0055153,              0.0055153
                    456,                0.93716,                 1.6741,                 1.4183,                0.61619,                0.58232,                0.62137,                0.44499,                 1.2299,                 1.7478,                 1.7419,              0.0055054,              0.0055054,              0.0055054
                    457,                0.94007,                 1.6649,                 1.4192,                0.61522,                0.58276,                 0.6129,                 0.4373,                 1.2301,                 1.7467,                 1.7425,              0.0054955,              0.0054955,              0.0054955
                    458,                0.93536,                 1.6711,                 1.4129,                0.62195,                0.59834,                0.61458,                0.43981,                 1.2307,                  1.747,                 1.7429,              0.0054856,              0.0054856,              0.0054856
                    459,                0.93566,                  1.661,                 1.4132,                0.62237,                0.59872,                0.61417,                0.43985,                 1.2286,                  1.748,                 1.7417,              0.0054757,              0.0054757,              0.0054757
                    460,                0.93117,                 1.6557,                 1.4103,                0.63353,                0.59316,                0.61422,                0.43998,                  1.227,                 1.7485,                 1.7396,              0.0054658,              0.0054658,              0.0054658
                    461,                0.92911,                 1.6498,                  1.407,                0.63284,                0.59305,                0.61386,                0.44042,                 1.2267,                 1.7481,                 1.7401,              0.0054559,              0.0054559,              0.0054559
                    462,                0.92952,                 1.6343,                 1.4072,                0.63275,                0.59257,                0.61422,                0.44131,                 1.2268,                 1.7459,                 1.7394,               0.005446,               0.005446,               0.005446
                    463,                0.92836,                 1.6443,                 1.4094,                 0.6295,                 0.5925,                0.61417,                 0.4423,                 1.2275,                 1.7478,                 1.7396,              0.0054361,              0.0054361,              0.0054361
                    464,                0.92693,                 1.6417,                 1.4035,                0.62848,                0.59425,                0.61516,                 0.4389,                 1.2272,                 1.7481,                 1.7391,              0.0054262,              0.0054262,              0.0054262
                    465,                0.92865,                 1.6504,                 1.4108,                0.61455,                0.59628,                 0.6151,                0.43892,                 1.2256,                 1.7487,                 1.7384,              0.0054163,              0.0054163,              0.0054163
                    466,                0.93658,                 1.6551,                  1.418,                  0.613,                0.59318,                0.61487,                0.44088,                 1.2248,                 1.7483,                 1.7384,              0.0054064,              0.0054064,              0.0054064
                    467,                0.92788,                 1.6482,                 1.4126,                0.61301,                0.59165,                0.61505,                0.43955,                  1.224,                 1.7497,                 1.7383,              0.0053965,              0.0053965,              0.0053965
                    468,                0.93469,                 1.6488,                 1.4112,                0.61491,                0.59516,                0.61548,                0.43971,                 1.2204,                 1.7478,                 1.7363,              0.0053866,              0.0053866,              0.0053866
                    469,                0.93649,                 1.6573,                 1.4122,                0.61369,                0.59573,                0.60752,                0.43388,                 1.2196,                 1.7489,                 1.7355,              0.0053767,              0.0053767,              0.0053767
                    470,                0.93328,                 1.6457,                 1.4081,                0.61835,                0.60022,                0.60861,                0.43313,                 1.2191,                 1.7504,                 1.7355,              0.0053668,              0.0053668,              0.0053668
                    471,                0.92455,                 1.6471,                 1.4032,                0.61819,                0.60008,                0.60893,                0.43314,                 1.2179,                   1.75,                 1.7348,              0.0053569,              0.0053569,              0.0053569
                    472,                0.93284,                 1.6542,                 1.4139,                0.61903,                0.59917,                0.61086,                  0.434,                 1.2188,                 1.7534,                 1.7356,               0.005347,               0.005347,               0.005347
                    473,                0.93594,                 1.6475,                 1.4139,                 0.6198,                  0.599,                  0.614,                0.43612,                 1.2169,                 1.7527,                 1.7351,              0.0053371,              0.0053371,              0.0053371
                    474,                0.92548,                 1.6604,                 1.4087,                0.62066,                0.59892,                0.61404,                0.43667,                 1.2174,                 1.7527,                 1.7347,              0.0053272,              0.0053272,              0.0053272
                    475,                0.93193,                 1.6424,                 1.4109,                0.62234,                0.59726,                0.61359,                 0.4354,                 1.2174,                 1.7529,                 1.7353,              0.0053173,              0.0053173,              0.0053173
                    476,                0.92725,                  1.643,                 1.4118,                0.62307,                0.58099,                0.61437,                0.43631,                 1.2151,                 1.7507,                 1.7341,              0.0053074,              0.0053074,              0.0053074
                    477,                0.92571,                 1.6271,                 1.4042,                0.61817,                0.57544,                0.61298,                0.43401,                  1.219,                 1.7484,                 1.7364,              0.0052975,              0.0052975,              0.0052975
                    478,                0.92723,                 1.6346,                 1.4039,                0.61738,                0.57574,                0.61351,                 0.4352,                  1.217,                 1.7493,                 1.7359,              0.0052876,              0.0052876,              0.0052876
                    479,                0.92439,                 1.6315,                 1.4027,                0.61684,                 0.5748,                0.61198,                0.43421,                  1.215,                  1.745,                 1.7351,              0.0052777,              0.0052777,              0.0052777
                    480,                0.92694,                 1.6219,                 1.4059,                0.61535,                0.59254,                0.61161,                0.43393,                 1.2142,                  1.746,                 1.7365,              0.0052678,              0.0052678,              0.0052678
                    481,                0.91549,                 1.6191,                 1.3996,                0.61489,                0.59258,                0.61549,                0.43632,                 1.2144,                 1.7476,                 1.7365,              0.0052579,              0.0052579,              0.0052579
                    482,                0.92724,                 1.6376,                 1.4064,                0.61495,                0.59338,                0.61795,                0.43773,                 1.2136,                  1.745,                 1.7367,               0.005248,               0.005248,               0.005248
                    483,                0.91753,                 1.6085,                 1.3977,                  0.599,                0.58002,                0.61897,                0.43898,                 1.2137,                 1.7467,                 1.7372,              0.0052381,              0.0052381,              0.0052381
                    484,                0.92915,                 1.6422,                 1.4091,                0.61126,                0.59567,                0.61637,                0.43741,                 1.2119,                 1.7457,                 1.7365,              0.0052282,              0.0052282,              0.0052282
                    485,                0.92729,                 1.6262,                 1.4019,                0.61036,                 0.5959,                0.61579,                0.43789,                 1.2098,                 1.7496,                 1.7347,              0.0052183,              0.0052183,              0.0052183
                    486,                0.91919,                 1.6218,                 1.4031,                0.59467,                0.59662,                0.61618,                0.43761,                 1.2085,                 1.7492,                  1.734,              0.0052084,              0.0052084,              0.0052084
                    487,                0.92128,                 1.6081,                 1.4017,                0.59424,                0.59692,                0.61594,                0.43932,                 1.2088,                 1.7538,                 1.7353,              0.0051985,              0.0051985,              0.0051985
                    488,                0.92027,                 1.6272,                 1.4013,                0.59402,                0.59666,                 0.6148,                0.43907,                 1.2081,                 1.7555,                 1.7359,              0.0051886,              0.0051886,              0.0051886
                    489,                 0.9243,                 1.6124,                 1.4059,                0.59522,                0.59374,                0.61549,                0.43881,                  1.209,                 1.7542,                 1.7374,              0.0051787,              0.0051787,              0.0051787
                    490,                  0.925,                 1.6186,                 1.4064,                0.59405,                0.59374,                0.61482,                0.43724,                 1.2033,                 1.7586,                 1.7344,              0.0051688,              0.0051688,              0.0051688
                    491,                0.91807,                 1.6154,                 1.3993,                0.58254,                0.59912,                0.61613,                 0.4371,                 1.2046,                 1.7598,                  1.736,              0.0051589,              0.0051589,              0.0051589
                    492,                0.91327,                 1.5958,                 1.3909,                0.58257,                0.59889,                0.61622,                0.43627,                 1.1949,                 1.7532,                 1.7225,               0.005149,               0.005149,               0.005149
                    493,                0.91648,                 1.6157,                 1.4006,                0.58404,                  0.598,                0.61627,                0.43629,                 1.1952,                 1.7556,                 1.7231,              0.0051391,              0.0051391,              0.0051391
                    494,                0.91699,                 1.6063,                 1.3988,                0.58485,                0.59657,                0.61588,                0.43559,                 1.1952,                 1.7565,                 1.7229,              0.0051292,              0.0051292,              0.0051292
