                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    458,                0.78731,                 1.1583,                  1.228,                0.60101,                0.73719,                0.75099,                0.58176,                 0.9599,                 1.2712,                 1.3793,              0.0054856,              0.0054856,              0.0054856
                    459,                0.78733,                 1.1605,                 1.2257,                0.59724,                0.73466,                0.74963,                0.58037,                0.96023,                 1.2679,                 1.3794,              0.0054757,              0.0054757,              0.0054757
                    460,                0.79145,                 1.1502,                 1.2277,                0.59305,                0.72832,                0.74741,                0.57973,                0.95865,                  1.265,                 1.3785,              0.0054658,              0.0054658,              0.0054658
                    461,                0.78765,                 1.1494,                 1.2274,                0.59408,                0.72685,                0.75046,                0.58314,                0.95698,                 1.2654,                 1.3777,              0.0054559,              0.0054559,              0.0054559
                    462,                0.78744,                 1.1425,                 1.2248,                0.60093,                0.72733,                0.75096,                  0.584,                0.95569,                 1.2657,                 1.3772,               0.005446,               0.005446,               0.005446
                    463,                0.78344,                 1.1371,                 1.2228,                0.60085,                0.72051,                0.75167,                0.58425,                0.95858,                 1.2649,                 1.3779,              0.0054361,              0.0054361,              0.0054361
                    464,                0.78502,                 1.1378,                 1.2219,                0.59974,                0.72267,                 0.7513,                 0.5834,                0.95797,                 1.2646,                 1.3778,              0.0054262,              0.0054262,              0.0054262
                    465,                0.78998,                 1.1506,                 1.2312,                0.59805,                0.72131,                0.75128,                0.58284,                0.95689,                 1.2634,                 1.3773,              0.0054163,              0.0054163,              0.0054163
                    466,                0.78955,                 1.1441,                 1.2257,                0.59648,                0.72248,                 0.7519,                0.58283,                0.95662,                 1.2619,                 1.3773,              0.0054064,              0.0054064,              0.0054064
                    467,                0.78398,                 1.1424,                 1.2237,                0.59596,                0.72277,                0.74854,                0.57961,                0.95338,                 1.2639,                 1.3758,              0.0053965,              0.0053965,              0.0053965
                    468,                0.78535,                 1.1416,                 1.2246,                0.62513,                0.70517,                0.74898,                0.57958,                0.95339,                 1.2652,                 1.3764,              0.0053866,              0.0053866,              0.0053866
                    469,                 0.7916,                 1.1462,                 1.2285,                0.62561,                0.70486,                0.74901,                0.57944,                0.95546,                 1.2634,                 1.3766,              0.0053767,              0.0053767,              0.0053767
                    470,                0.78676,                 1.1386,                 1.2239,                0.59674,                0.71705,                0.74911,                0.58257,                 0.9558,                 1.2615,                 1.3761,              0.0053668,              0.0053668,              0.0053668
                    471,                0.78719,                 1.1443,                 1.2256,                0.60857,                0.70683,                0.74806,                0.58155,                0.95594,                 1.2623,                 1.3757,              0.0053569,              0.0053569,              0.0053569
                    472,                0.78732,                 1.1515,                 1.2251,                0.60828,                0.70739,                0.74758,                0.58067,                0.95736,                 1.2618,                 1.3777,               0.005347,               0.005347,               0.005347
                    473,                0.79361,                 1.1434,                 1.2284,                0.60939,                0.70711,                0.74745,                0.58028,                0.95586,                 1.2621,                 1.3748,              0.0053371,              0.0053371,              0.0053371
                    474,                0.78396,                 1.1456,                 1.2272,                0.59032,                 0.7043,                0.74723,                0.57982,                0.95586,                 1.2632,                 1.3747,              0.0053272,              0.0053272,              0.0053272
                    475,                0.78861,                 1.1362,                 1.2285,                0.60698,                0.70241,                0.74568,                0.57629,                0.95303,                 1.2618,                 1.3731,              0.0053173,              0.0053173,              0.0053173
                    476,                0.79175,                 1.1446,                 1.2304,                0.60914,                0.70164,                0.74574,                0.57677,                0.95271,                 1.2618,                 1.3733,              0.0053074,              0.0053074,              0.0053074
                    477,                0.78306,                 1.1396,                 1.2234,                0.60809,                0.70231,                0.74506,                 0.5785,                0.95267,                 1.2617,                 1.3733,              0.0052975,              0.0052975,              0.0052975
                    478,                0.78011,                 1.1225,                 1.2217,                0.60909,                0.70145,                0.74585,                0.57596,                0.95791,                 1.2599,                 1.3762,              0.0052876,              0.0052876,              0.0052876
                    479,                0.78571,                 1.1191,                 1.2228,                0.58155,                0.71962,                0.74617,                0.57586,                0.95606,                 1.2695,                 1.3757,              0.0052777,              0.0052777,              0.0052777
                    480,                0.78002,                 1.1186,                 1.2201,                0.58129,                0.72018,                0.74595,                0.57758,                0.95399,                  1.266,                  1.374,              0.0052678,              0.0052678,              0.0052678
